images,masks
SN3_roads_train_AOI_5_Khartoum_MS_img176.tif,SN3_roads_train_AOI_5_Khartoum_mask_img176.npy
SN3_roads_train_AOI_4_Shanghai_MS_img375.tif,SN3_roads_train_AOI_4_Shanghai_mask_img375.npy
SN3_roads_train_AOI_2_Vegas_MS_img983.tif,SN3_roads_train_AOI_2_Vegas_mask_img983.npy
SN3_roads_train_AOI_2_Vegas_MS_img1418.tif,SN3_roads_train_AOI_2_Vegas_mask_img1418.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1512.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1512.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1737.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1737.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1378.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1378.npy
SN3_roads_train_AOI_4_Shanghai_MS_img837.tif,SN3_roads_train_AOI_4_Shanghai_mask_img837.npy
SN3_roads_train_AOI_2_Vegas_MS_img1545.tif,SN3_roads_train_AOI_2_Vegas_mask_img1545.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1492.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1492.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1068.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1068.npy
SN3_roads_train_AOI_2_Vegas_MS_img931.tif,SN3_roads_train_AOI_2_Vegas_mask_img931.npy
SN3_roads_train_AOI_4_Shanghai_MS_img247.tif,SN3_roads_train_AOI_4_Shanghai_mask_img247.npy
SN3_roads_train_AOI_5_Khartoum_MS_img351.tif,SN3_roads_train_AOI_5_Khartoum_mask_img351.npy
SN3_roads_train_AOI_5_Khartoum_MS_img311.tif,SN3_roads_train_AOI_5_Khartoum_mask_img311.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1193.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1193.npy
SN3_roads_train_AOI_4_Shanghai_MS_img130.tif,SN3_roads_train_AOI_4_Shanghai_mask_img130.npy
SN3_roads_train_AOI_3_Paris_MS_img216.tif,SN3_roads_train_AOI_3_Paris_mask_img216.npy
SN3_roads_train_AOI_3_Paris_MS_img383.tif,SN3_roads_train_AOI_3_Paris_mask_img383.npy
SN3_roads_train_AOI_2_Vegas_MS_img437.tif,SN3_roads_train_AOI_2_Vegas_mask_img437.npy
SN3_roads_train_AOI_4_Shanghai_MS_img971.tif,SN3_roads_train_AOI_4_Shanghai_mask_img971.npy
SN3_roads_train_AOI_3_Paris_MS_img61.tif,SN3_roads_train_AOI_3_Paris_mask_img61.npy
SN3_roads_train_AOI_5_Khartoum_MS_img131.tif,SN3_roads_train_AOI_5_Khartoum_mask_img131.npy
SN3_roads_train_AOI_2_Vegas_MS_img213.tif,SN3_roads_train_AOI_2_Vegas_mask_img213.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1589.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1589.npy
SN3_roads_train_AOI_4_Shanghai_MS_img905.tif,SN3_roads_train_AOI_4_Shanghai_mask_img905.npy
SN3_roads_train_AOI_4_Shanghai_MS_img920.tif,SN3_roads_train_AOI_4_Shanghai_mask_img920.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1729.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1729.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1769.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1769.npy
SN3_roads_train_AOI_2_Vegas_MS_img1339.tif,SN3_roads_train_AOI_2_Vegas_mask_img1339.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1497.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1497.npy
SN3_roads_train_AOI_4_Shanghai_MS_img52.tif,SN3_roads_train_AOI_4_Shanghai_mask_img52.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1697.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1697.npy
SN3_roads_train_AOI_2_Vegas_MS_img1638.tif,SN3_roads_train_AOI_2_Vegas_mask_img1638.npy
SN3_roads_train_AOI_5_Khartoum_MS_img424.tif,SN3_roads_train_AOI_5_Khartoum_mask_img424.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1075.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1075.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1135.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1135.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1976.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1976.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1950.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1950.npy
SN3_roads_train_AOI_2_Vegas_MS_img1241.tif,SN3_roads_train_AOI_2_Vegas_mask_img1241.npy
SN3_roads_train_AOI_2_Vegas_MS_img1606.tif,SN3_roads_train_AOI_2_Vegas_mask_img1606.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1630.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1630.npy
SN3_roads_train_AOI_5_Khartoum_MS_img426.tif,SN3_roads_train_AOI_5_Khartoum_mask_img426.npy
SN3_roads_train_AOI_3_Paris_MS_img422.tif,SN3_roads_train_AOI_3_Paris_mask_img422.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1013.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1013.npy
SN3_roads_train_AOI_2_Vegas_MS_img803.tif,SN3_roads_train_AOI_2_Vegas_mask_img803.npy
SN3_roads_train_AOI_2_Vegas_MS_img1427.tif,SN3_roads_train_AOI_2_Vegas_mask_img1427.npy
SN3_roads_train_AOI_4_Shanghai_MS_img960.tif,SN3_roads_train_AOI_4_Shanghai_mask_img960.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1677.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1677.npy
SN3_roads_train_AOI_4_Shanghai_MS_img22.tif,SN3_roads_train_AOI_4_Shanghai_mask_img22.npy
SN3_roads_train_AOI_2_Vegas_MS_img274.tif,SN3_roads_train_AOI_2_Vegas_mask_img274.npy
SN3_roads_train_AOI_2_Vegas_MS_img1561.tif,SN3_roads_train_AOI_2_Vegas_mask_img1561.npy
SN3_roads_train_AOI_3_Paris_MS_img148.tif,SN3_roads_train_AOI_3_Paris_mask_img148.npy
SN3_roads_train_AOI_4_Shanghai_MS_img702.tif,SN3_roads_train_AOI_4_Shanghai_mask_img702.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1642.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1642.npy
SN3_roads_train_AOI_4_Shanghai_MS_img75.tif,SN3_roads_train_AOI_4_Shanghai_mask_img75.npy
SN3_roads_train_AOI_2_Vegas_MS_img1454.tif,SN3_roads_train_AOI_2_Vegas_mask_img1454.npy
SN3_roads_train_AOI_4_Shanghai_MS_img747.tif,SN3_roads_train_AOI_4_Shanghai_mask_img747.npy
SN3_roads_train_AOI_4_Shanghai_MS_img382.tif,SN3_roads_train_AOI_4_Shanghai_mask_img382.npy
SN3_roads_train_AOI_2_Vegas_MS_img63.tif,SN3_roads_train_AOI_2_Vegas_mask_img63.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1119.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1119.npy
SN3_roads_train_AOI_3_Paris_MS_img222.tif,SN3_roads_train_AOI_3_Paris_mask_img222.npy
SN3_roads_train_AOI_4_Shanghai_MS_img667.tif,SN3_roads_train_AOI_4_Shanghai_mask_img667.npy
SN3_roads_train_AOI_2_Vegas_MS_img222.tif,SN3_roads_train_AOI_2_Vegas_mask_img222.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1094.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1094.npy
SN3_roads_train_AOI_5_Khartoum_MS_img183.tif,SN3_roads_train_AOI_5_Khartoum_mask_img183.npy
SN3_roads_train_AOI_2_Vegas_MS_img944.tif,SN3_roads_train_AOI_2_Vegas_mask_img944.npy
SN3_roads_train_AOI_2_Vegas_MS_img1203.tif,SN3_roads_train_AOI_2_Vegas_mask_img1203.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1579.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1579.npy
SN3_roads_train_AOI_4_Shanghai_MS_img893.tif,SN3_roads_train_AOI_4_Shanghai_mask_img893.npy
SN3_roads_train_AOI_4_Shanghai_MS_img913.tif,SN3_roads_train_AOI_4_Shanghai_mask_img913.npy
SN3_roads_train_AOI_3_Paris_MS_img256.tif,SN3_roads_train_AOI_3_Paris_mask_img256.npy
SN3_roads_train_AOI_3_Paris_MS_img311.tif,SN3_roads_train_AOI_3_Paris_mask_img311.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1175.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1175.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1424.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1424.npy
SN3_roads_train_AOI_3_Paris_MS_img217.tif,SN3_roads_train_AOI_3_Paris_mask_img217.npy
SN3_roads_train_AOI_4_Shanghai_MS_img967.tif,SN3_roads_train_AOI_4_Shanghai_mask_img967.npy
SN3_roads_train_AOI_4_Shanghai_MS_img250.tif,SN3_roads_train_AOI_4_Shanghai_mask_img250.npy
SN3_roads_train_AOI_5_Khartoum_MS_img252.tif,SN3_roads_train_AOI_5_Khartoum_mask_img252.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1478.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1478.npy
SN3_roads_train_AOI_5_Khartoum_MS_img182.tif,SN3_roads_train_AOI_5_Khartoum_mask_img182.npy
SN3_roads_train_AOI_3_Paris_MS_img118.tif,SN3_roads_train_AOI_3_Paris_mask_img118.npy
SN3_roads_train_AOI_2_Vegas_MS_img479.tif,SN3_roads_train_AOI_2_Vegas_mask_img479.npy
SN3_roads_train_AOI_4_Shanghai_MS_img90.tif,SN3_roads_train_AOI_4_Shanghai_mask_img90.npy
SN3_roads_train_AOI_4_Shanghai_MS_img827.tif,SN3_roads_train_AOI_4_Shanghai_mask_img827.npy
SN3_roads_train_AOI_4_Shanghai_MS_img263.tif,SN3_roads_train_AOI_4_Shanghai_mask_img263.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1100.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1100.npy
SN3_roads_train_AOI_5_Khartoum_MS_img279.tif,SN3_roads_train_AOI_5_Khartoum_mask_img279.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1001.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1001.npy
SN3_roads_train_AOI_2_Vegas_MS_img1332.tif,SN3_roads_train_AOI_2_Vegas_mask_img1332.npy
SN3_roads_train_AOI_2_Vegas_MS_img1384.tif,SN3_roads_train_AOI_2_Vegas_mask_img1384.npy
SN3_roads_train_AOI_2_Vegas_MS_img190.tif,SN3_roads_train_AOI_2_Vegas_mask_img190.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1245.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1245.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1654.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1654.npy
SN3_roads_train_AOI_2_Vegas_MS_img1536.tif,SN3_roads_train_AOI_2_Vegas_mask_img1536.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1844.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1844.npy
SN3_roads_train_AOI_2_Vegas_MS_img1033.tif,SN3_roads_train_AOI_2_Vegas_mask_img1033.npy
SN3_roads_train_AOI_4_Shanghai_MS_img995.tif,SN3_roads_train_AOI_4_Shanghai_mask_img995.npy
SN3_roads_train_AOI_3_Paris_MS_img415.tif,SN3_roads_train_AOI_3_Paris_mask_img415.npy
SN3_roads_train_AOI_4_Shanghai_MS_img331.tif,SN3_roads_train_AOI_4_Shanghai_mask_img331.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1510.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1510.npy
SN3_roads_train_AOI_2_Vegas_MS_img565.tif,SN3_roads_train_AOI_2_Vegas_mask_img565.npy
SN3_roads_train_AOI_4_Shanghai_MS_img862.tif,SN3_roads_train_AOI_4_Shanghai_mask_img862.npy
SN3_roads_train_AOI_2_Vegas_MS_img35.tif,SN3_roads_train_AOI_2_Vegas_mask_img35.npy
SN3_roads_train_AOI_2_Vegas_MS_img282.tif,SN3_roads_train_AOI_2_Vegas_mask_img282.npy
SN3_roads_train_AOI_2_Vegas_MS_img223.tif,SN3_roads_train_AOI_2_Vegas_mask_img223.npy
SN3_roads_train_AOI_2_Vegas_MS_img276.tif,SN3_roads_train_AOI_2_Vegas_mask_img276.npy
SN3_roads_train_AOI_2_Vegas_MS_img527.tif,SN3_roads_train_AOI_2_Vegas_mask_img527.npy
SN3_roads_train_AOI_2_Vegas_MS_img853.tif,SN3_roads_train_AOI_2_Vegas_mask_img853.npy
SN3_roads_train_AOI_2_Vegas_MS_img319.tif,SN3_roads_train_AOI_2_Vegas_mask_img319.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1558.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1558.npy
SN3_roads_train_AOI_2_Vegas_MS_img471.tif,SN3_roads_train_AOI_2_Vegas_mask_img471.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1980.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1980.npy
SN3_roads_train_AOI_2_Vegas_MS_img1314.tif,SN3_roads_train_AOI_2_Vegas_mask_img1314.npy
SN3_roads_train_AOI_2_Vegas_MS_img919.tif,SN3_roads_train_AOI_2_Vegas_mask_img919.npy
SN3_roads_train_AOI_2_Vegas_MS_img1514.tif,SN3_roads_train_AOI_2_Vegas_mask_img1514.npy
SN3_roads_train_AOI_2_Vegas_MS_img638.tif,SN3_roads_train_AOI_2_Vegas_mask_img638.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1926.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1926.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1959.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1959.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1522.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1522.npy
SN3_roads_train_AOI_2_Vegas_MS_img151.tif,SN3_roads_train_AOI_2_Vegas_mask_img151.npy
SN3_roads_train_AOI_5_Khartoum_MS_img233.tif,SN3_roads_train_AOI_5_Khartoum_mask_img233.npy
SN3_roads_train_AOI_4_Shanghai_MS_img598.tif,SN3_roads_train_AOI_4_Shanghai_mask_img598.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1846.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1846.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1610.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1610.npy
SN3_roads_train_AOI_2_Vegas_MS_img209.tif,SN3_roads_train_AOI_2_Vegas_mask_img209.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1957.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1957.npy
SN3_roads_train_AOI_2_Vegas_MS_img425.tif,SN3_roads_train_AOI_2_Vegas_mask_img425.npy
SN3_roads_train_AOI_4_Shanghai_MS_img690.tif,SN3_roads_train_AOI_4_Shanghai_mask_img690.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1509.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1509.npy
SN3_roads_train_AOI_5_Khartoum_MS_img83.tif,SN3_roads_train_AOI_5_Khartoum_mask_img83.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1340.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1340.npy
SN3_roads_train_AOI_3_Paris_MS_img30.tif,SN3_roads_train_AOI_3_Paris_mask_img30.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1025.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1025.npy
SN3_roads_train_AOI_2_Vegas_MS_img900.tif,SN3_roads_train_AOI_2_Vegas_mask_img900.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1772.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1772.npy
SN3_roads_train_AOI_4_Shanghai_MS_img41.tif,SN3_roads_train_AOI_4_Shanghai_mask_img41.npy
SN3_roads_train_AOI_2_Vegas_MS_img650.tif,SN3_roads_train_AOI_2_Vegas_mask_img650.npy
SN3_roads_train_AOI_2_Vegas_MS_img600.tif,SN3_roads_train_AOI_2_Vegas_mask_img600.npy
SN3_roads_train_AOI_4_Shanghai_MS_img30.tif,SN3_roads_train_AOI_4_Shanghai_mask_img30.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1857.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1857.npy
SN3_roads_train_AOI_3_Paris_MS_img228.tif,SN3_roads_train_AOI_3_Paris_mask_img228.npy
SN3_roads_train_AOI_3_Paris_MS_img31.tif,SN3_roads_train_AOI_3_Paris_mask_img31.npy
SN3_roads_train_AOI_2_Vegas_MS_img126.tif,SN3_roads_train_AOI_2_Vegas_mask_img126.npy
SN3_roads_train_AOI_2_Vegas_MS_img80.tif,SN3_roads_train_AOI_2_Vegas_mask_img80.npy
SN3_roads_train_AOI_4_Shanghai_MS_img813.tif,SN3_roads_train_AOI_4_Shanghai_mask_img813.npy
SN3_roads_train_AOI_4_Shanghai_MS_img141.tif,SN3_roads_train_AOI_4_Shanghai_mask_img141.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1034.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1034.npy
SN3_roads_train_AOI_2_Vegas_MS_img679.tif,SN3_roads_train_AOI_2_Vegas_mask_img679.npy
SN3_roads_train_AOI_5_Khartoum_MS_img379.tif,SN3_roads_train_AOI_5_Khartoum_mask_img379.npy
SN3_roads_train_AOI_3_Paris_MS_img53.tif,SN3_roads_train_AOI_3_Paris_mask_img53.npy
SN3_roads_train_AOI_3_Paris_MS_img413.tif,SN3_roads_train_AOI_3_Paris_mask_img413.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1445.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1445.npy
SN3_roads_train_AOI_2_Vegas_MS_img167.tif,SN3_roads_train_AOI_2_Vegas_mask_img167.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1633.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1633.npy
SN3_roads_train_AOI_3_Paris_MS_img133.tif,SN3_roads_train_AOI_3_Paris_mask_img133.npy
SN3_roads_train_AOI_3_Paris_MS_img142.tif,SN3_roads_train_AOI_3_Paris_mask_img142.npy
SN3_roads_train_AOI_2_Vegas_MS_img596.tif,SN3_roads_train_AOI_2_Vegas_mask_img596.npy
SN3_roads_train_AOI_4_Shanghai_MS_img609.tif,SN3_roads_train_AOI_4_Shanghai_mask_img609.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1819.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1819.npy
SN3_roads_train_AOI_4_Shanghai_MS_img798.tif,SN3_roads_train_AOI_4_Shanghai_mask_img798.npy
SN3_roads_train_AOI_5_Khartoum_MS_img185.tif,SN3_roads_train_AOI_5_Khartoum_mask_img185.npy
SN3_roads_train_AOI_5_Khartoum_MS_img39.tif,SN3_roads_train_AOI_5_Khartoum_mask_img39.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1584.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1584.npy
SN3_roads_train_AOI_5_Khartoum_MS_img61.tif,SN3_roads_train_AOI_5_Khartoum_mask_img61.npy
SN3_roads_train_AOI_2_Vegas_MS_img1244.tif,SN3_roads_train_AOI_2_Vegas_mask_img1244.npy
SN3_roads_train_AOI_4_Shanghai_MS_img339.tif,SN3_roads_train_AOI_4_Shanghai_mask_img339.npy
SN3_roads_train_AOI_2_Vegas_MS_img836.tif,SN3_roads_train_AOI_2_Vegas_mask_img836.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1798.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1798.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1432.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1432.npy
SN3_roads_train_AOI_4_Shanghai_MS_img550.tif,SN3_roads_train_AOI_4_Shanghai_mask_img550.npy
SN3_roads_train_AOI_2_Vegas_MS_img259.tif,SN3_roads_train_AOI_2_Vegas_mask_img259.npy
SN3_roads_train_AOI_4_Shanghai_MS_img362.tif,SN3_roads_train_AOI_4_Shanghai_mask_img362.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1458.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1458.npy
SN3_roads_train_AOI_2_Vegas_MS_img1575.tif,SN3_roads_train_AOI_2_Vegas_mask_img1575.npy
SN3_roads_train_AOI_4_Shanghai_MS_img648.tif,SN3_roads_train_AOI_4_Shanghai_mask_img648.npy
SN3_roads_train_AOI_4_Shanghai_MS_img911.tif,SN3_roads_train_AOI_4_Shanghai_mask_img911.npy
SN3_roads_train_AOI_3_Paris_MS_img270.tif,SN3_roads_train_AOI_3_Paris_mask_img270.npy
SN3_roads_train_AOI_2_Vegas_MS_img1.tif,SN3_roads_train_AOI_2_Vegas_mask_img1.npy
SN3_roads_train_AOI_2_Vegas_MS_img38.tif,SN3_roads_train_AOI_2_Vegas_mask_img38.npy
SN3_roads_train_AOI_2_Vegas_MS_img169.tif,SN3_roads_train_AOI_2_Vegas_mask_img169.npy
SN3_roads_train_AOI_4_Shanghai_MS_img752.tif,SN3_roads_train_AOI_4_Shanghai_mask_img752.npy
SN3_roads_train_AOI_2_Vegas_MS_img2.tif,SN3_roads_train_AOI_2_Vegas_mask_img2.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1042.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1042.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1919.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1919.npy
SN3_roads_train_AOI_4_Shanghai_MS_img23.tif,SN3_roads_train_AOI_4_Shanghai_mask_img23.npy
SN3_roads_train_AOI_4_Shanghai_MS_img185.tif,SN3_roads_train_AOI_4_Shanghai_mask_img185.npy
SN3_roads_train_AOI_2_Vegas_MS_img537.tif,SN3_roads_train_AOI_2_Vegas_mask_img537.npy
SN3_roads_train_AOI_2_Vegas_MS_img1635.tif,SN3_roads_train_AOI_2_Vegas_mask_img1635.npy
SN3_roads_train_AOI_3_Paris_MS_img502.tif,SN3_roads_train_AOI_3_Paris_mask_img502.npy
SN3_roads_train_AOI_5_Khartoum_MS_img175.tif,SN3_roads_train_AOI_5_Khartoum_mask_img175.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1270.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1270.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1847.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1847.npy
SN3_roads_train_AOI_2_Vegas_MS_img1501.tif,SN3_roads_train_AOI_2_Vegas_mask_img1501.npy
SN3_roads_train_AOI_4_Shanghai_MS_img128.tif,SN3_roads_train_AOI_4_Shanghai_mask_img128.npy
SN3_roads_train_AOI_4_Shanghai_MS_img37.tif,SN3_roads_train_AOI_4_Shanghai_mask_img37.npy
SN3_roads_train_AOI_5_Khartoum_MS_img352.tif,SN3_roads_train_AOI_5_Khartoum_mask_img352.npy
SN3_roads_train_AOI_2_Vegas_MS_img1058.tif,SN3_roads_train_AOI_2_Vegas_mask_img1058.npy
SN3_roads_train_AOI_4_Shanghai_MS_img209.tif,SN3_roads_train_AOI_4_Shanghai_mask_img209.npy
SN3_roads_train_AOI_2_Vegas_MS_img4.tif,SN3_roads_train_AOI_2_Vegas_mask_img4.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1187.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1187.npy
SN3_roads_train_AOI_5_Khartoum_MS_img272.tif,SN3_roads_train_AOI_5_Khartoum_mask_img272.npy
SN3_roads_train_AOI_2_Vegas_MS_img984.tif,SN3_roads_train_AOI_2_Vegas_mask_img984.npy
SN3_roads_train_AOI_2_Vegas_MS_img628.tif,SN3_roads_train_AOI_2_Vegas_mask_img628.npy
SN3_roads_train_AOI_2_Vegas_MS_img1122.tif,SN3_roads_train_AOI_2_Vegas_mask_img1122.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1138.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1138.npy
SN3_roads_train_AOI_2_Vegas_MS_img1486.tif,SN3_roads_train_AOI_2_Vegas_mask_img1486.npy
SN3_roads_train_AOI_2_Vegas_MS_img582.tif,SN3_roads_train_AOI_2_Vegas_mask_img582.npy
SN3_roads_train_AOI_2_Vegas_MS_img1433.tif,SN3_roads_train_AOI_2_Vegas_mask_img1433.npy
SN3_roads_train_AOI_5_Khartoum_MS_img24.tif,SN3_roads_train_AOI_5_Khartoum_mask_img24.npy
SN3_roads_train_AOI_2_Vegas_MS_img27.tif,SN3_roads_train_AOI_2_Vegas_mask_img27.npy
SN3_roads_train_AOI_2_Vegas_MS_img865.tif,SN3_roads_train_AOI_2_Vegas_mask_img865.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1754.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1754.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1884.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1884.npy
SN3_roads_train_AOI_2_Vegas_MS_img934.tif,SN3_roads_train_AOI_2_Vegas_mask_img934.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1643.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1643.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1936.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1936.npy
SN3_roads_train_AOI_3_Paris_MS_img259.tif,SN3_roads_train_AOI_3_Paris_mask_img259.npy
SN3_roads_train_AOI_3_Paris_MS_img407.tif,SN3_roads_train_AOI_3_Paris_mask_img407.npy
SN3_roads_train_AOI_2_Vegas_MS_img712.tif,SN3_roads_train_AOI_2_Vegas_mask_img712.npy
SN3_roads_train_AOI_2_Vegas_MS_img883.tif,SN3_roads_train_AOI_2_Vegas_mask_img883.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1093.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1093.npy
SN3_roads_train_AOI_2_Vegas_MS_img1589.tif,SN3_roads_train_AOI_2_Vegas_mask_img1589.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1124.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1124.npy
SN3_roads_train_AOI_2_Vegas_MS_img985.tif,SN3_roads_train_AOI_2_Vegas_mask_img985.npy
SN3_roads_train_AOI_3_Paris_MS_img340.tif,SN3_roads_train_AOI_3_Paris_mask_img340.npy
SN3_roads_train_AOI_4_Shanghai_MS_img451.tif,SN3_roads_train_AOI_4_Shanghai_mask_img451.npy
SN3_roads_train_AOI_2_Vegas_MS_img490.tif,SN3_roads_train_AOI_2_Vegas_mask_img490.npy
SN3_roads_train_AOI_2_Vegas_MS_img1253.tif,SN3_roads_train_AOI_2_Vegas_mask_img1253.npy
SN3_roads_train_AOI_2_Vegas_MS_img498.tif,SN3_roads_train_AOI_2_Vegas_mask_img498.npy
SN3_roads_train_AOI_4_Shanghai_MS_img651.tif,SN3_roads_train_AOI_4_Shanghai_mask_img651.npy
SN3_roads_train_AOI_2_Vegas_MS_img391.tif,SN3_roads_train_AOI_2_Vegas_mask_img391.npy
SN3_roads_train_AOI_4_Shanghai_MS_img631.tif,SN3_roads_train_AOI_4_Shanghai_mask_img631.npy
SN3_roads_train_AOI_2_Vegas_MS_img973.tif,SN3_roads_train_AOI_2_Vegas_mask_img973.npy
